基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
519222	,海富通欣益混合A,2020-11-24,1.2590,1.4330,-0.24,0.40,1.45,2.27,11.32,15.93,30.51,38.03,13.63,47.0036,14.4894,0.08%
450006	,国富强化收益债券C,2020-11-24,1.1527,1.7514,-0.08,0.40,0.57,0.56,3.17,6.96,15.03,18.29,5.07,91.7347,6.0272,0.00%
450005	,国富强化收益债券A,2020-11-24,1.1860,1.8187,-0.08,0.40,0.59,0.63,3.33,7.29,15.70,19.31,5.35,103.3689,6.3398,0.08%
003279	,融通沪港深智慧生活灵活配置混合,2020-11-24,1.2541,1.2541,-0.02,0.40,2.10,1.43,12.80,16.56,29.38,18.37,13.70,25.41,15.0038,0.15%
003433	,信诚至瑞灵活配置C,2020-11-24,1.3431,1.4031,-0.10,0.40,1.27,2.72,12,18.03,35.04,30.62,16.07,40.9513,16.5451,0.00%
080007	,长盛同鑫行业配置混合,2020-11-24,1.5090,1.54,0.27,0.40,2.65,-1.50,29.75,56.37,79.22,40.37,48.52,55.5628,52.8689,0.12%
004648	,南方安睿混合,2020-11-24,1.1154,1.2714,-0.05,0.40,1.74,3.12,10.83,15.59,26.87,26.91,13.94,28.0984,12.9116,0.12%
002729	,华富益鑫灵活配置混合C,2020-11-24,1.2410,1.4870,-0.08,0.40,1.72,2.73,10.53,14.01,23.20,28.55,11.74,52.3341,11.3558,0.00%
519039	,长盛同德主题混合,2020-11-24,1.9332,5.5396,-0.99,0.40,6.49,3.57,27.58,34.90,64.47,24.92,28.75,93.32,27.6123,0.15%
163406	,兴全合润分级混合,2020-11-24,1.8853,7.1698,-1.11,0.40,9.08,11.21,48.27,74.52,161.99,106.02,65.36,616.9822,52.9256,0.12%
005215	,南方全天候策略(FOF)A,2020-11-23,1.2923,1.2923,0.33,0.40,1.99,2.51,14.83,21.19,31.53,28.89,18.58,29.23,18.8608,0.08%
004932	,招商丰拓灵活混合A,2020-11-24,1.4919,1.4919,0.01,0.40,3.29,2.93,20.97,28.05,49.25,48.97,20.28,49.19,23.4057,0.15%
519134	,海富通富祥混合,2020-11-24,1.2560,1.2560,-0.24,0.40,1.54,2.53,10.76,14.70,24.48,30.56,12.75,25.60,9.8110,0.10%
002518	,民生加银鑫福混合A,2020-11-24,1.2630,1.2630,-0.16,0.40,1.61,1.69,12.97,12.97,20.40,16.84,12.47,26.30,11.2511,0.05%
006973	,太平睿盈混合A,2020-11-24,1.1584,1.2244,-0.12,0.40,1.94,3.15,12.98,18.53,,,16.15,23.1173,14.4159,0.10%
007387	,融通通慧混合C,2020-11-24,1.4748,1.4748,-0.05,0.40,0.94,0.66,12.57,22.35,,,18.95,27.2037,22.1132,0.00%
004928	,华润元大欣享混合A,2020-11-24,1.0009,1.0009,-0.08,0.40,0.28,0.12,,,,,,0.09,,0.08%
008609	,广发养老2040(FOF),2020-11-20,1.1008,1.1008,0.32,0.40,1.81,3.32,,,,,,10.08,6.37,0.15%
008630	,大成景瑞稳健配置混合C,2020-11-24,1.0597,1.0597,-0.10,0.40,0.84,2.05,6.56,,,,,5.97,3.56,0.00%
008553	,万家养老2035三年持有期混合(FOF),2020-11-20,1.0678,1.0678,0.39,0.40,1.17,2.73,,,,,,6.78,2.88,0.12%
008723	,永赢鑫享混合,2020-11-24,1.0262,1.0262,-0.15,0.40,1.36,,,,,,,2.5995,0,0.08%
009335	,工银稳健养老目标一年持有混合发起(FOF),2020-11-20,1.0045,1.0045,0.02,0.40,0.55,,,,,,,0.44,,0.08%
010211	,景顺长城顺鑫回报混合A,2020-11-24,1.0110,1.0110,-0.07,0.40,1.01,,,,,,,1.10,,0.10%
260103	,景顺长城动力平衡混合,2020-11-24,1.8610,4.1710,-0.91,0.39,1.89,1.32,31.29,44.05,99.44,65.08,35.82,777.7264,43.9605,0.15%
001904	,光大欣鑫混合C,2020-11-24,1.2810,1.4290,-0.23,0.39,1.59,3.22,12.88,19.70,24.34,27.86,15.73,45.7857,15.5988,0.00%
002141	,建信鑫丰回报灵活配置混合C,2020-11-24,1.2510,1.2510,-0.10,0.39,1.98,-0.82,13.10,17.55,18.81,13.57,15.35,21.5743,15.2324,0.00%
160220	,国泰民益混合(LOF)A,2020-11-24,1.6191,1.6191,0.06,0.39,0.94,0.58,12.26,18.76,44.77,22.10,15.57,61.91,20.0301,0.15%
519221	,海富通欣益混合C,2020-11-24,1.5550,1.6490,-0.26,0.39,1.44,2.24,11.15,15.79,30.24,59.07,13.50,68.4527,14.3451,0.00%
003704	,光大保德信事件驱动混合,2020-11-24,1.2061,1.2061,-0.17,0.39,1.81,2.49,19.38,23.80,35.29,17.40,20.15,20.5979,17.3691,0.15%
004260	,德邦稳盈增长灵活配置混合,2020-11-24,1.1361,1.1361,-0.16,0.39,1.65,3.79,14.84,21.65,44.69,2.33,18.62,13.61,19.0316,0.15%
519660	,银河增利债券A,2020-11-24,1.5430,1.8530,-0.19,0.39,-0.13,-1.66,3.70,6.78,12.88,16.38,4.82,87.7185,7.4483,0.08%
004182	,建信瑞福添利混合A,2020-11-24,1.0094,1.0094,-0.09,0.39,0.82,1.27,4.04,8.62,11,-0.03,4.16,0.94,4.2043,0.10%
004468	,建信瑞福添利混合C,2020-11-24,0.9842,0.9842,-0.08,0.39,0.78,1.13,3.73,7.98,9.68,-1.85,3.61,-1.58,3.5835,0.00%
002360	,前海开源清洁能源混合C,2020-11-24,1.5640,1.9240,0.13,0.39,2.83,1.16,17.15,22.75,82.87,72.72,12.60,109.0481,19.5413,0.15%
164105	,华富强化回报债券(LOF),2020-11-24,1.54,1.9910,-0.13,0.39,0.79,1.52,7.47,10.63,20.78,23.60,8.07,116.4594,7.7143,0.08%
001296	,长城转型成长灵活配置混合,2020-11-24,1.4972,1.4972,-0.75,0.39,3.53,0.79,26.92,40.81,59.94,39.27,37.77,49.72,39.9199,0.15%
501051	,圆信永丰汇利混合(LOF),2020-11-24,1.7226,1.7226,-0.88,0.39,8.81,3.35,42.50,56.54,114.47,,45.51,72.26,44.6151,0.15%
005216	,南方全天候策略(FOF)C,2020-11-23,1.2684,1.2684,0.32,0.39,1.94,2.35,14.48,20.47,29.96,26.59,17.95,26.84,18.1515,0.00%
003045	,东方红战略精选混合C,2020-11-24,1.2290,1.2790,0.15,0.39,0.99,1.95,5.52,8.22,21.60,17.70,6.99,28.8315,5.5594,0.00%
410007	,华富价值增长混合,2020-11-24,2.2228,3.0228,0.07,0.39,5.44,4.19,25.08,68.76,134.94,90.83,59.27,285.0182,49.6458,0.15%
005976	,长信稳进资产配置(FOF),2020-11-23,1.2229,1.2619,0.14,0.39,1.42,1.97,11.97,16.57,24.09,,15.53,26.8435,14.2271,0.80%
006295	,工银养老2035(FOF),2020-11-20,1.4205,1.4205,0.23,0.39,2.18,6.04,19.73,30.24,41.70,,26.80,42.05,25.6117,0.05%
006535	,恒生前海恒锦裕利A,2020-11-24,1.0774,1.0774,-0.24,0.39,2.26,1.95,3.51,5.54,,,5.12,7.74,1.8607,0.12%
006536	,恒生前海恒锦裕利C,2020-11-24,1.0843,1.0843,-0.24,0.39,2.24,1.92,3.43,5.38,,,4.99,8.43,1.6612,0.00%
007669	,太平睿盈混合C,2020-11-24,1.1507,1.2167,-0.13,0.39,1.89,3.03,12.69,17.94,,,15.63,20.2701,13.8395,0.00%
008948	,华夏鼎源债券C,2020-11-24,1.0363,1.0363,-0.04,0.39,1.14,0.50,3.68,,,,,3.63,2.51,0.00%
008947	,华夏鼎源债券A,2020-11-24,1.0384,1.0384,-0.04,0.39,1.17,0.60,3.89,,,,,3.84,2.63,0.08%
008033	,中加科盈混合A,2020-11-24,1.1533,1.1533,-0.11,0.39,1.71,2.67,12.54,,,,14.27,15.33,11.86,0.10%
860005	,光大阳光添利债券A,2020-11-24,2.3378,2.4978,0.01,0.39,2.82,1.81,4.23,,,,6.69,6.8318,4.0991,0.80%
009244	,国寿安保稳丰6个月持有混合A,2020-11-24,1.0060,1.0060,0,0.39,1.06,0.16,,,,,,0.60,-0.33,0.10%
004929	,华润元大欣享混合C,2020-11-24,1.0006,1.0006,-0.09,0.39,0.27,0.10,,,,,,0.06,,0.00%
010212	,景顺长城顺鑫回报混合C,2020-11-24,1.0115,1.0115,-0.07,0.39,1.08,,,,,,,1.15,,0.00%
163817	,中银转债增强债券B,2020-11-24,2.6440,2.6440,-0.19,0.38,0,-0.83,21.12,29.29,54.53,44.01,22.81,164.40,28.0464,0.00%
000550	,广发新动力混合,2020-11-24,2.8780,2.8780,-0.17,0.38,5.11,1.88,34.99,58.31,87.74,22.62,51.63,187.80,49.5694,0.15%
001408	,建信鑫丰回报灵活配置混合A,2020-11-24,1.2606,1.2606,-0.11,0.38,1.98,-0.79,13.11,17.62,19,13.89,15.41,26.06,15.3040,0.15%
002057	,中银新机遇混合A,2020-11-24,1.0650,1.4290,-0.09,0.38,2.17,2.17,7.66,15.68,32.23,32.98,12.71,50.6495,12.9781,0.10%
519769	,交银优选回报灵活配置混合C,2020-11-24,1.3070,1.3670,0,0.38,1.95,2.67,10.30,15.15,22.84,28.72,13.65,38.2441,13.3452,0.00%
003154	,华宝新活力混合,2020-11-24,1.4821,1.5371,-0.03,0.38,1.39,2.35,11.27,17.58,36.88,17.56,15.45,54.4785,15.1068,0.00%
519949	,长信利信混合A,2020-11-24,1.3280,1.3880,-0.15,0.38,2.55,2.87,15.78,21.39,30.58,32.67,19.64,40.7442,20.4460,0.15%
001466	,华富永鑫灵活配置混合A,2020-11-24,1.1001,1.1001,0.06,0.38,0.23,-0.38,5.71,3.73,7.66,-2.13,-0.29,10.01,6.4364,0.15%
002058	,中银新机遇混合C,2020-11-24,1.0640,1.4240,-0.09,0.38,2.17,2.17,7.67,15.68,32.11,32.73,12.61,49.9671,12.9722,0.00%
002846	,泓德泓华混合,2020-11-24,2.5359,2.5359,-0.54,0.38,8.44,14.75,63.08,89.11,190.81,144.31,79.85,153.59,69.3436,0.15%
001467	,华富永鑫灵活配置混合C,2020-11-24,1.0741,1.0741,0.07,0.38,0.22,-0.41,5.65,3.65,7.42,-2.62,-0.38,7.41,6.3068,0.00%
001278	,前海开源清洁能源混合A,2020-11-24,1.5690,1.9290,0.19,0.38,2.89,1.23,17.18,22.94,83.41,73.55,12.72,109.7696,19.6606,0.15%
206012	,鹏华价值精选股票,2020-11-24,2.6280,2.6280,-0.87,0.38,9.05,-2.67,50.17,79.39,160.46,79.51,68.68,162.80,80.3041,0.15%
000431	,鹏华品牌传承混合,2020-11-24,2.9080,2.99,-0.78,0.38,8.71,-2.51,51.54,78.51,175.90,107.86,67.22,214.5379,72.8750,0.15%
002861	,工银智能制造股票,2020-11-24,1.5650,1.5650,-0.76,0.38,7.49,2.15,42.66,70.48,150,55.88,60.35,56.50,54.8421,0.15%
004933	,招商丰拓灵活混合C,2020-11-24,1.4632,1.4632,0.01,0.38,3.24,2.77,20.61,27.28,47.47,46.31,19.63,46.32,22.6672,0.00%
005140	,华夏睿磐泰荣混合A,2020-11-24,1.2043,1.2608,-0.02,0.38,1.19,1.32,6.24,12.43,24.90,,10.28,26.0622,10.7975,0.08%
005395	,泓德臻远回报混合,2020-11-24,1.8078,1.9478,-0.27,0.38,3.91,6.30,42.35,60.34,136.88,,53.24,103.2232,55.1457,0.15%
002562	,泓德泓益量化混合,2020-11-24,1.9652,2.1952,-0.55,0.38,7.05,10.03,48.54,65.56,138.01,89.12,57.34,137.5360,52.1589,0.15%
162605	,景顺长城鼎益混合(LOF),2020-11-24,2.9390,5.73,-0.64,0.38,7.73,10.49,56.33,70.57,182.23,145.69,65.11,2006.7598,57.7481,0.15%
007301	,国联安中证半导体ETF联接C,2020-11-24,2.1121,2.1121,0.99,0.38,10.22,-1.39,14.37,69.66,,,47.43,111.1889,57.1818,0.00%
007300	,国联安中证半导体ETF联接A,2020-11-24,2.1247,2.1247,0.99,0.38,10.24,-1.33,14.51,70.13,,,47.76,112.4488,57.7425,0.08%
008208	,博道嘉泰回报混合,2020-11-24,1.5559,1.5559,-0.40,0.38,5,4.63,37.41,,,,53.99,55.59,45.83,0.12%
008136	,九泰科盈价值混合C,2020-11-24,1.1708,1.1708,-0.24,0.38,2.87,4.87,17.30,,,,,17.08,12.01,0.00%
008034	,中加科盈混合C,2020-11-24,1.1445,1.1445,-0.11,0.38,1.55,2.42,12.09,,,,13.45,14.45,11.26,0.00%
008110	,九泰科盈价值混合A,2020-11-24,1.1724,1.1724,-0.24,0.38,2.89,4.92,17.42,,,,,17.24,12.12,0.15%
920927	,中金恒瑞债券C,2020-11-24,1.0708,1.0708,0.08,0.38,0.77,0.02,,,,,,1.7291,1.4915,0.00%
260109	,景顺长城内需贰号混合,2020-11-24,1.8930,4.0640,-0.63,0.37,6.65,8.23,50.84,66.07,182.97,112.13,59.63,938.2334,54.9585,0.15%
202103	,南方多利增强债券A,2020-11-24,1.1328,1.7967,0.04,0.37,0.59,-0.03,4.28,5.17,9.45,15.99,3.97,82.4014,5.1101,0.08%
660009	,农银增强收益债券A,2020-11-24,1.7280,1.7990,-0.01,0.37,0.41,-0.52,4.17,9.24,13.98,18.79,7.44,83.5269,8.9778,0.08%
660109	,农银增强收益债券C,2020-11-24,1.6722,1.7432,-0.01,0.37,0.38,-0.59,4.02,8.92,13.26,17.70,7.16,77.6865,8.6736,0.00%
100037	,富国优化增强债券C,2020-11-24,1.6380,1.8530,-0.24,0.37,0.92,-0.61,3.41,7.33,17.40,15.06,4.94,90.2102,5.9735,0.00%
001036	,嘉实企业变革股票,2020-11-24,1.6270,1.6270,-0.61,0.37,3.17,-1.57,30.89,53.49,112.96,60.93,40.38,62.70,51.0778,0.15%
001324	,华宝新价值混合,2020-11-24,1.4869,1.4869,-0.09,0.37,1.24,2.57,11.72,18.64,33.39,33.33,16.36,48.69,16.0225,0.15%
160624	,鹏华消费领先混合,2020-11-24,3.7490,3.4850,-1.03,0.37,5.75,1.85,38.54,70.95,161.44,102.54,61.32,274.90,65.3264,0.15%
001903	,光大欣鑫混合A,2020-11-24,1.6280,2.0340,-0.18,0.37,1.56,3.23,12.90,19.77,24.45,27.99,15.83,113.0156,15.7370,0.08%
000378	,上投摩根双债增利债券C,2020-11-24,1.0960,1.5080,0,0.37,0.55,-1.42,1.45,5.66,12.89,12.10,3.42,58.9071,6.6138,0.00%
002561	,东吴安鑫量化,2020-11-24,1.2184,1.3373,-0.05,0.37,0.99,-0.58,8.31,12.29,32.72,23.10,8.01,36.5176,12.1184,0.15%
000667	,工银绝对收益混合发起A,2020-11-24,1.34,1.34,0.15,0.37,1.82,1.21,7.29,17.03,26.89,20.07,15.22,34,16.9476,0.15%
000663	,国投瑞银美丽中国混合,2020-11-24,2.6830,3.3540,-0.56,0.37,7.66,3.75,44.48,77.61,168.69,123.18,63.90,313.5597,67.1958,0.15%
004218	,前海开源裕和混合A,2020-11-24,1.2058,1.2058,-0.05,0.37,0.96,1.42,6.06,16.51,29.06,19.79,14.90,20.58,15.4581,0.15%
001979	,南方沪港深价值,2020-11-24,1.0840,1.0840,0.46,0.37,2.46,-5.24,12.68,16.68,34.99,6.17,9.94,8.40,14.3316,0.15%
003118	,光大吉鑫混合C,2020-11-24,1.3450,1.3930,-0.07,0.37,1.66,2.91,13.22,20.95,31.86,31.07,18.71,40.7741,17.9023,0.00%
005007	,景顺长城景瑞睿利回报混合,2020-11-24,1.1393,1.1393,-0.06,0.37,0.90,0.52,3.43,6.72,14.53,14.61,3.47,13.93,5.3108,0.06%
005177	,华夏睿磐泰利混合A,2020-11-24,1.2292,1.2292,-0.05,0.37,2.05,2.87,9.09,14.77,25.44,,13.01,22.92,11.7360,0.06%
005554	,南方H股联接A,2020-11-24,0.9567,0.9567,-0.47,0.37,3.83,-1.54,6.58,-1.83,1.91,,-7.06,-4.33,-6.2956,0.12%
004917	,中银证券祥瑞混合A,2020-11-24,1.2141,1.2141,-0.12,0.37,3.77,-4.99,18.54,26.15,42.84,,18.96,21.41,24.5824,0.10%
006952	,中银景元回报混合,2020-11-24,1.2062,1.2262,0.07,0.37,2.28,1.46,13.17,20.03,,,17.57,23.0078,16.2896,0.12%
006650	,招商安庆债券,2020-11-24,1.1495,1.1495,-0.02,0.37,1.33,0.67,6.04,10.60,,,8.42,14.95,9.3268,0.08%
003117	,光大吉鑫混合A,2020-11-24,1.37,1.4190,-0.07,0.37,1.71,2.93,13.22,21.02,32.75,32.22,18.82,43.4548,18.0444,0.08%
007310	,银华尊尚稳健养老混合(FOF),2020-11-20,1.1814,1.1814,0.31,0.37,0.85,1.11,10.30,16.50,,,14.87,18.1282,15.4884,0.08%
007663	,平安安享灵活配置混合C,2020-11-24,1.2674,1.2674,-0.13,0.37,1.39,2.35,12.33,16.31,,,13.72,19.86,14.8819,0.00%
007502	,前海开源裕和混合C,2020-11-24,1.2303,1.2303,-0.05,0.37,0.95,1.37,5.95,16.29,,,14.71,23.03,15.2292,0.00%
007660	,招商和悦均衡养老三年(FOF),2020-11-20,1.1943,1.1943,0.67,0.37,1.28,1.26,14.34,,,,17.25,19.43,17.76,0.12%
008410	,长盛价值发现股票,2020-11-24,1.1520,1.1520,-0.70,0.37,4.58,0.66,15.37,,,,,15.20,9.01,0.15%
008934	,大成科技消费股票A,2020-11-24,1.0065,1.0065,-0.17,0.37,1.34,-1.39,,,,,,0.7911,0.9413,0.15%
009245	,国寿安保稳丰6个月持有混合C,2020-11-24,1.0050,1.0050,-0.01,0.37,1.04,0.08,,,,,,0.50,-0.36,0.00%
009141	,泰达价值长青混合A,2020-11-24,1.1643,1.1643,-0.84,0.37,7.81,8.34,,,,,,16.43,8.66,0.15%
009391	,汇添富优质成长混合A,2020-11-24,1.1974,1.1974,-0.80,0.37,6.79,3.29,,,,,,19.74,12.08,0.15%
009142	,泰达价值长青混合C,2020-11-24,1.1629,1.1629,-0.84,0.37,7.79,8.26,,,,,,16.29,8.59,0.00%
217018	,招商安瑞进取债券,2020-11-24,1.9690,1.9690,-0.10,0.36,0.92,0,7.95,11.94,20.87,13.36,9.15,96.90,11.3895,0.08%
162210	,泰达宏利集利债券A,2020-11-24,1.3668,1.8635,-0.12,0.36,0.46,0.03,2.04,4.06,12.10,11.04,2.25,100.6201,3.2708,0.08%
202102	,南方多利增强债券C,2020-11-24,1.1293,1.7581,0.04,0.36,0.56,-0.10,4.11,4.85,8.79,14.93,3.68,101.8237,4.7826,0.00%
001311	,华安新回报灵活配置混合,2020-11-24,1.39,1.39,0,0.36,1.09,1.39,8.68,12.46,20.45,24.22,10.67,39,10.7867,0.15%
001279	,中海积极增利混合,2020-11-24,1.6570,1.6570,-0.54,0.36,5.01,-1.84,34.06,57.06,135.04,68.39,47.29,65.70,47.9890,0.15%
000377	,上投摩根双债增利债券A,2020-11-24,1.10,1.5360,0,0.36,0.64,-1.32,1.71,6.06,13.88,13.54,3.84,62.9567,7.0175,0.08%
002261	,中银宝利混合A,2020-11-24,1.1070,1.4270,0,0.36,2.03,2.03,7.51,13.89,31.86,33.69,11.41,50.3449,12.3054,0.10%
002503	,中银腾利混合C,2020-11-24,1.1110,1.3480,-0.09,0.36,2.30,2.30,9.07,16.89,33.08,30.65,14.05,39.6543,14.0164,0.00%
002502	,中银腾利混合A,2020-11-24,1.1120,1.3550,-0.09,0.36,2.30,2.30,9.16,16.99,33.16,31.40,14.15,40.5845,14.0059,0.10%
002643	,鹏华兴利混合,2020-11-24,1.41,1.41,0.08,0.36,2.29,2.11,8.82,16.81,30.31,32.89,15.29,41,14.1004,0.08%
002413	,中银瑞利混合A,2020-11-24,1.1190,1.40,-0.09,0.36,1.69,1.60,9.20,16.02,33.33,31.80,13.07,45.0065,13.9053,0.10%
519761	,交银多策略回报灵活配置混合C,2020-11-24,1.3970,1.4920,0,0.36,1.75,2.41,7.91,12.17,26.96,30.27,10.21,49.6417,11.0937,0.00%
002980	,华夏创新前沿股票,2020-11-24,2.2410,2.2410,-0.93,0.36,3.27,3.99,31.36,77.86,169.35,119.92,67.24,124.10,68.1998,0.15%
001743	,诺安优选回报混合,2020-11-24,1.1180,1.3680,-0.71,0.36,4.19,6.27,5.97,9.93,33.28,36.69,9.50,39.2828,1.5149,0.15%
002434	,中银宏利混合A,2020-11-24,1.1060,1.4180,0,0.36,1.75,1.84,7.41,14.29,32,35.03,11.92,48.9431,12.8980,0.10%
003604	,景顺长城泰安回报混合C,2020-11-24,1.2080,1.3159,-0.07,0.36,1.81,2.90,10.34,14.33,19.21,25.70,12.56,34.1187,10.4598,0.00%
003591	,华泰柏瑞享利混合A,2020-11-24,1.2556,1.3556,-0.14,0.36,0.50,0.54,9.28,12.40,25.56,24.31,8.59,36.7817,11.5330,0.15%
001634	,万家瑞祥混合C,2020-11-24,1.1161,1.2710,-0.07,0.36,1.17,2.57,8.90,13.55,23.41,19.86,11.25,29.7212,11.0979,0.00%
001633	,万家瑞祥混合A,2020-11-24,1.1190,1.28,-0.07,0.36,1.18,2.62,9.01,13.78,23.91,20.60,11.46,30.7822,11.3278,0.06%
160923	,大成海外中国机会混合,2020-11-23,1.4130,1.4130,0.43,0.36,6.48,5.06,30.47,19.95,34.83,17.65,15.72,41.30,10.2369,0.15%
003592	,华泰柏瑞享利混合C,2020-11-24,1.2498,1.3498,-0.13,0.36,0.49,0.72,9.47,12.59,25.78,24.33,8.70,36.2192,11.6221,0.00%
005506	,前海开源中药股票C,2020-11-24,1.6810,1.6810,-0.39,0.36,-1.35,-9.25,15.73,20.61,56.23,,15.27,68.10,23.7916,0.00%
002435	,中银宏利混合C,2020-11-24,1.1090,1.4160,0,0.36,1.74,1.84,7.39,14.25,32.20,34.97,11.89,48.5994,12.8641,0.00%
004918	,中银证券祥瑞混合C,2020-11-24,1.1910,1.1910,-0.13,0.36,3.67,-5.20,17.32,24.11,40.35,,17.05,19.10,22.7461,0.00%
005555	,南方H股联接C,2020-11-24,0.9461,0.9461,-0.47,0.36,3.78,-1.64,6.36,-2.22,1.09,,-7.39,-5.39,-6.6660,0.00%
005505	,前海开源中药股票A,2020-11-24,1.6875,1.6875,-0.39,0.36,-1.33,-9.20,15.90,20.92,56.82,,15.55,68.75,24.0843,0.15%
005482	,博时创新驱动混合A,2020-11-24,1.5381,1.5381,-0.51,0.36,1.85,-3.59,27.52,45.92,82.09,,39.56,53.81,50.6481,0.15%
005178	,华夏睿磐泰利混合C,2020-11-24,1.2185,1.2185,-0.05,0.36,2.03,2.79,8.92,14.42,24.67,,12.70,21.85,11.3995,0.00%
005141	,华夏睿磐泰荣混合C,2020-11-24,1.1931,1.2496,-0.03,0.36,1.16,1.24,6.07,12.09,24.15,,9.98,24.9416,10.4675,0.00%
005823	,泰康颐享混合A,2020-11-24,1.3021,1.3021,-0.12,0.36,1.97,3.42,10.69,17.10,26.73,,15.53,30.21,13.4965,0.12%
002282	,平安安享灵活配置混合A,2020-11-24,1.2681,1.2681,-0.13,0.36,1.40,2.37,12.38,16.45,22.64,24.20,13.83,26.81,14.9084,0.12%
005824	,泰康颐享混合C,2020-11-24,1.2911,1.2911,-0.12,0.36,1.94,3.34,10.51,16.73,25.67,,15.22,29.11,13.0665,0.00%
002414	,中银瑞利混合C,2020-11-24,1.1170,1.3750,-0.09,0.36,1.69,1.60,9.12,15.83,33.11,31.59,12.99,41.6035,13.7151,0.00%
006877	,天治量化核心精选混合A,2020-11-24,1.3339,1.4016,-0.62,0.36,2.76,3.48,25.34,31.11,,,25.03,39.9225,26.4762,0.15%
003603	,景顺长城泰安回报混合A,2020-11-24,1.2129,1.3248,-0.07,0.36,1.83,2.96,10.45,14.58,19.69,26.46,12.78,35.1738,10.6575,0.10%
008545	,泓德丰润三年持有期混合,2020-11-24,1.5129,1.5129,-0.32,0.36,3.64,6.33,45.81,,,,,51.29,45.2,1.50%
009460	,安信禧悦稳健养老一年持有混合(FOF),2020-11-23,1.0299,1.0299,0.40,0.36,1.67,1.47,,,,,,2.99,1.22,0.12%
000195	,工银成长收益混合A,2020-11-24,1.4210,1.9330,-0.07,0.35,1.28,1.86,18.02,23.14,34.44,40.28,19.51,93.32,20.6956,0.12%
160513	,博时稳健回报债券(LOF)A,2020-11-24,1.7160,1.7910,-0.06,0.35,0.88,1.24,5.99,13.72,20.68,27.39,9.58,81.3796,11.6678,0.80%
162214	,泰达宏利领先中小盘混合,2020-11-24,1.4150,1.4150,-0.49,0.35,7.60,0.57,26.79,38.45,96.26,35.80,29.70,41.50,31.6248,0.15%
001009	,上投摩根安全战略股票,2020-11-24,1.8982,1.8982,-0.12,0.35,6.19,4.53,36.66,61.96,164.01,84.83,55.85,89.82,53.1454,0.15%
001334	,南方利鑫A,2020-11-24,1.45,1.45,-0.07,0.35,1.19,1.75,11.97,17.31,27.42,29.81,16.09,45,14.7967,0.15%
002056	,中银新财富混合C,2020-11-24,1.1530,1.3910,-0.09,0.35,2.07,2.16,8.17,13.01,33.08,30.16,10.84,44.5994,10.6942,0.00%
002054	,中银新财富混合A,2020-11-24,1.1570,1.4050,-0.09,0.35,2.07,2.15,8.14,13.17,33.64,31.08,10.90,46.4248,10.8615,0.10%
002020	,国都创新驱动,2020-11-24,1.7120,1.7520,-0.64,0.35,5.22,4.33,22.29,46.70,105.03,52.18,33.65,77.9937,37.3030,0.15%
165527	,信诚新旺混合(LOF)C,2020-11-24,1.4150,1.4150,-0.14,0.35,1.07,2.61,13.29,18.11,34.25,28.75,16.08,41.50,16.8074,0.00%
003762	,国开开泰灵活配置混合A,2020-11-24,1.1284,1.2274,0.01,0.35,-0.34,-0.16,3.07,6.73,13.55,20.06,4,24.0256,5.5931,0.15%
002742	,泓德裕祥债券A,2020-11-24,1.2461,1.3691,-0.10,0.35,2.64,3.15,9.50,17.07,27.45,34.40,14.83,38.0312,11.8923,0.08%
004189	,华商消费行业股票,2020-11-24,1.7251,1.2280,-0.99,0.35,7.52,5.41,45.03,65.78,90.09,15.63,61.44,22.8009,55.2779,0.15%
000236	,工银月月薪定期支付债券A,2020-11-24,1.7220,1.7220,-0.06,0.35,0.64,0.47,3.61,8.92,15.80,15.42,7.22,72.20,6.8510,0.08%
005142	,中融沪港深大消费主题A,2020-11-24,1.0268,1.0268,-0.07,0.35,2.97,-5.52,28.69,24.61,32.51,2.78,19.08,2.68,26.3792,0.15%
005483	,博时创新驱动混合C,2020-11-24,1.5035,1.5035,-0.52,0.35,1.78,-3.79,26.98,44.73,79.16,,38.55,50.35,49.4422,0.00%
006878	,天治量化核心精选混合C,2020-11-24,1.3693,1.4389,-0.62,0.35,2.74,3.45,25.36,30.99,,,24.95,43.6443,26.3714,0.00%
007318	,中银民丰回报混合,2020-11-24,1.1282,1.1282,0.02,0.35,2.24,0.83,7.53,12.44,,,10.86,12.82,,0.12%
007816	,嘉实新兴科技100ETF联接C,2020-11-24,1.3258,1.3258,-0.03,0.35,-0.34,-7.66,17.04,32.85,,,27.86,32.5667,37.6262,0.00%
007815	,嘉实新兴科技100ETF联接A,2020-11-24,1.3287,1.3287,-0.03,0.35,-0.32,-7.61,17.16,33.12,,,28.10,32.8567,37.8662,0.12%
009072	,德邦安鑫混合C,2020-11-24,1.0167,1.0167,-0.13,0.35,0.36,0.81,1.42,,,,,1.67,0.19,0.00%
008063	,汇添富大盘核心资产混合,2020-11-24,1.4830,1.4830,-0.76,0.35,4.73,5.39,49.27,,,,,48.30,37.88,0.15%
009071	,德邦安鑫混合A,2020-11-24,1.0195,1.0195,-0.13,0.35,0.39,0.91,1.62,,,,,1.95,0.37,0.10%
008611	,海富通添鑫收益债券A,2020-11-24,1.0187,1.0187,-0.02,0.35,1.05,0.14,2.25,,,,,1.87,0.76,0.08%
