基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
009907	,湘财长泽灵活配置混合A,2020-11-23,1.08,1.08,1.32,3.60,10.63,8.01,,,,,,8,,0.15%
160218	,国泰国证房地产行业指数分级,2020-11-20,1.0904,1.9461,-0.47,3.58,0.74,-4.28,12.77,10.47,16.28,-2.13,0.61,74.0779,11.9064,0.10%
006820	,凯石源混合A,2020-11-23,1.3439,1.3439,1.90,3.58,7.71,9.62,19.48,27.88,,,11.18,34.3766,14.5598,0.15%
006821	,凯石源混合C,2020-11-23,1.3295,1.3295,1.90,3.58,7.65,9.44,19.34,27.30,,,10.73,32.9367,14.0544,0.00%
009908	,湘财长泽灵活配置混合C,2020-11-23,1.0785,1.0785,1.32,3.58,10.58,7.87,,,,,,7.85,,0.00%
167503	,安信一带一路分级,2020-11-23,1.2760,0.5180,1.51,3.57,9.81,7.32,28.37,24.45,37.80,5.45,15.68,-43.4640,7.3554,0.05%
519212	,万家宏观择时多策略混合,2020-11-23,1.5419,1.5419,0.20,3.57,4.08,-1.34,26.26,27.81,51.96,43.06,14.99,54.19,27.6040,0.15%
310398	,申万菱信沪深300价值指数A,2020-11-23,1.4936,1.8632,1.45,3.56,6,7.29,26.37,15.76,32.74,15.88,10.04,93.3408,3.2258,0.12%
005576	,华泰柏瑞新金融地产混合,2020-11-23,1.1037,1.1037,1.45,3.56,1.29,-1.16,19.36,6.93,22.43,,-1.75,10.37,5.4275,0.15%
007800	,申万菱信沪深300价值指数C,2020-11-23,1.1673,1.1673,1.45,3.56,5.98,7.21,26.19,15.38,,,9.71,16.73,2.9066,0.00%
730002	,方正富邦红利精选混合A,2020-11-23,1.7889,2.0589,1.79,3.52,10.75,20.49,57.28,64.42,74.36,44.85,54.38,126.7595,36.5129,0.15%
007570	,方正富邦红利精选混合C,2020-11-23,1.8229,1.8229,1.79,3.51,10.71,20.39,57.02,71.52,,,54.71,82.29,42.4001,0.00%
009199	,万家价值优势一年持有期混合,2020-11-23,1.2697,1.2697,2.29,3.51,9.12,12.03,,,,,,26.97,10.91,0.15%
000390	,华商优势行业混合,2020-11-23,1.3880,2.9260,1.46,3.50,16.54,14.81,33.79,57.54,126.47,98.61,46.24,371.6198,33.2875,0.15%
000535	,长盛航天海工装备灵活配置混合,2020-11-23,1.39,1.9050,0.29,3.50,3.50,-2.73,44.04,49.95,63.53,28.94,45.40,113.4671,35.8061,0.15%
005774	,华夏产业升级混合,2020-11-23,1.7009,1.7009,0.18,3.48,4.68,-3.37,32.69,44.83,74.29,,40.86,70.09,45.5808,0.15%
001272	,兴业聚利灵活配置混合,2020-11-23,2.2340,2.2340,1.32,3.47,3.91,5.03,35.97,49.23,92.75,38.16,38.59,123.40,42.1549,0.15%
006102	,浙商丰利增强债券,2020-11-23,1.4745,1.4745,1.63,3.47,9.44,8.49,33.09,36.98,46.43,,26.71,47.45,29.2066,0.08%
002251	,华夏军工安全混合,2020-11-23,1.4110,1.4110,-0.14,3.45,4.44,-3.36,44.87,60.89,77.71,44.87,52.87,41.10,35.9572,0.15%
002703	,长城久源灵活配置混合,2020-11-23,1.3949,1.3949,0.31,3.44,3.42,-2.99,23.02,24.75,32.90,38.52,17.65,39.49,23.5999,0.15%
005233	,广发睿毅领先混合,2020-11-23,2.1763,2.1763,1.51,3.44,9.41,7.76,47.69,84.40,125.59,,64.37,117.63,62.8776,0.12%
001298	,金鹰民族新兴混合,2020-11-23,2.1150,2.1150,2.97,3.42,12.86,22.40,51.29,85.20,141.71,95.11,74.36,111.50,45.6214,0.15%
519198	,万家颐和灵活配置混合,2020-11-23,1.5790,1.5790,1.47,3.42,10.24,-0.68,31.21,39.92,49.10,55.94,39.05,57.90,36.8784,0.15%
166005	,中欧价值发现混合A,2020-11-23,2.0506,3.0877,0.95,3.41,5.70,5.61,35.01,36.96,52.98,31.71,24.33,264.2591,21.5062,0.15%
003413	,华泰柏瑞新经济沪港深混合,2020-11-23,2.1982,2.1982,1.69,3.41,7.16,9.53,30.29,48.20,112.20,70.57,39.27,119.82,44.5496,0.15%
257040	,国联安红利混合,2020-11-23,1.1280,2.0810,2.27,3.39,3.30,1.08,33.49,20,37.73,-13.16,12.80,156.3212,15.1188,0.15%
004232	,中欧价值发现混合C,2020-11-23,2.0065,3.0373,0.94,3.39,5.62,5.39,34.46,35.85,50.36,29.14,23.44,58.9621,20.4844,0.00%
008306	,方正富邦天璇混合A,2020-11-23,1.4643,1.4643,1.83,3.39,11.18,19.52,58.58,,,,,46.43,23.39,0.15%
000963	,兴业多策略混合,2020-11-23,2.0510,2.0510,1.28,3.38,4.48,6.32,36.55,44.44,84.44,64.74,34.85,105.10,35.3066,0.15%
160416	,华安标普全球石油指数,2020-11-20,0.7650,0.8050,0.13,3.38,12.17,-5.67,-9.36,-23.42,-24.41,-18.09,-26.44,-20.4971,-21.8530,0.12%
008307	,方正富邦天璇混合C,2020-11-23,1.4593,1.4593,1.83,3.38,11.16,19.47,58.45,,,,,45.93,23.02,0.00%
009880	,安信成长动力一年持有混合,2020-11-23,1.1391,1.1391,0.98,3.38,8.38,13.52,,,,,,13.91,,0.15%
519027	,海富通上证周期ETF联接,2020-11-23,1.44,1.44,1.41,3.37,3,4.96,21.31,10.85,27.66,7.62,5.11,44,-0.2976,0.12%
160716	,嘉实基本面50指数(LOF)A,2020-11-23,1.7389,1.7389,1.44,3.34,5.69,7.74,21.79,10.91,24.14,8.67,5.68,73.89,-1.7958,0.12%
160725	,嘉实基本面50指数(LOF)C,2020-11-23,1.2163,1.2163,1.44,3.33,5.65,7.64,21.55,10.47,23.11,,5.31,19.5969,-2.2022,0.00%
001753	,红土创新新兴产业混合,2020-11-23,1.3060,1.3060,2.51,3.32,17.87,27.41,48.58,63.66,78.17,34.64,48.92,30.60,15.7895,0.15%
530015	,建信深证基本面60ETF联接A,2020-11-23,2.9518,2.9518,1.35,3.31,11.47,14.84,40.27,39.18,86.50,49.40,26.83,195.18,18.3895,0.15%
481008	,工银大盘蓝筹混合,2020-11-23,1.8760,2.6450,1.30,3.30,11.14,13.42,55.56,66.89,100.48,75.27,57.60,252.1926,48.3076,0.15%
006363	,建信深证基本面60ETF联接C,2020-11-23,2.9461,2.9461,1.35,3.30,11.43,14.69,39.92,38.49,85.97,,26.26,82.0716,17.8135,0.00%
460010	,华泰柏瑞亚洲领导企业混合,2020-11-20,1.5450,1.5450,-0.26,3.28,5.25,1.18,46.03,67.03,81.13,50,58.62,54.50,54.9894,0.16%
005399	,长信量化价值驱动混合A,2020-11-23,1.4991,1.6241,1.74,3.27,6.59,4.96,36.95,49.33,73.22,,42.80,68.6844,31.3487,0.15%
519097	,新华中小市值优选混合,2020-11-23,3.0410,3.8030,2.32,3.26,13.39,12.96,43.24,74.47,157.06,94.69,60.81,334.3553,50.0289,0.15%
004858	,长信量化多策略股票C,2020-11-23,1.7180,1.7180,1.66,3.25,5.85,3.62,35.81,48.74,82.18,41.05,39.90,42.5726,39.1530,0.00%
005587	,安信比较优势混合,2020-11-23,1.5583,1.5583,0.82,3.25,7.62,10.74,45.43,49.75,86.91,,36.13,55.83,35.5111,0.15%
008189	,国泰中证钢铁ETF联接A,2020-11-20,1.2420,1.2420,1.47,3.25,9.83,9.53,24.87,,,,,24.20,12,0.10%
519686	,交银上证180公司治理联接,2020-11-23,1.6230,1.6230,1.31,3.24,5.60,8.56,33.91,26.01,43.63,19.08,19.69,62.30,11.2528,0.15%
260111	,景顺长城公司治理混合,2020-11-23,1.7540,2.6420,0.80,3.24,6.89,12.36,46.29,51.96,85.70,64.16,42.86,248.8794,35.1827,0.15%
001140	,工银总回报灵活配置混合,2020-11-23,1.8790,1.8790,1.51,3.24,17.81,21.15,57.37,77.77,123.42,90.96,70.97,87.90,47.4081,0.15%
008190	,国泰中证钢铁ETF联接C,2020-11-20,1.2390,1.2390,1.47,3.24,9.81,9.45,24.69,,,,,23.90,11.8,0.00%
163402	,兴全趋势投资混合(LOF),2020-11-23,0.9703,11.0948,0.73,3.23,7.25,5.96,32.58,55.54,100.09,70.86,43.50,2389.1410,44.8973,0.15%
002023	,红塔红土稳健回报A,2020-11-23,1.1002,1.4382,1.35,3.22,1.99,5.52,13.37,12.62,51.55,27.11,8.85,46.4596,6.5718,0.10%
519150	,新华优选消费混合,2020-11-23,3.01,3.9460,2.56,3.22,10.34,21.71,65.66,83.31,135.16,104.48,79.17,475.9001,55.0873,0.15%
161620	,融通核心价值混合,2020-11-20,1.0356,1.0356,1.61,3.21,0.84,6.57,23.24,47.44,41.67,16.36,47.42,3.56,34.7396,0.15%
519965	,长信量化多策略股票A,2020-11-23,1.7660,1.7660,1.61,3.21,5.81,3.64,36.06,49.53,85.31,44.87,40.49,76.60,40.1695,0.15%
001449	,华商双驱优选混合,2020-11-23,1.5440,1.7340,1.78,3.21,1.65,-4.16,12.13,31.18,83.16,36.28,23.52,82.7714,30.5085,0.15%
501023	,鹏华香港中小企业指数LOF,2020-11-23,1.0975,1.0975,1.15,3.21,8.56,2.44,16.78,5.84,2.73,-5.06,-0.33,9.75,-1.8691,0.12%
002024	,红塔红土稳健回报C,2020-11-23,1.0921,1.2591,1.35,3.21,1.96,5.45,13.22,12.27,34.36,11.97,8.60,27.0549,5.9554,0.00%
005094	,万家臻选混合,2020-11-23,1.9932,1.9932,2.52,3.21,14.42,23.73,56.44,106.04,150.15,,72.63,99.32,67.1190,0.15%
160628	,鹏华地产分级,2020-11-23,1.1920,1.8590,0.34,3.20,2.58,-1.16,21.02,17.90,36.08,12.66,5.70,91.9055,17.3553,0.12%
000849	,汇丰晋信双核策略混合A,2020-11-23,1.6720,2.5150,0.38,3.20,8.96,10.96,49.61,55.10,69.45,53.31,44.84,218.3648,35.9501,0.15%
160638	,鹏华一带一路分级,2020-11-23,1.3880,0.6350,1.46,3.20,9.38,8.70,34.60,33.46,50.08,13.81,23.75,-35.2949,16.1415,0.12%
002330	,兴业聚宝灵活配置混合,2020-11-23,1.6450,1.6450,1.36,3.20,3.07,4.78,25.29,33.52,69.06,54.32,24.43,64.50,29.7005,0.00%
501002	,长信价值优选混合,2020-11-23,1.0322,1.0322,1.03,3.20,3.93,3.60,15.59,25.13,69.21,-2.16,18.58,3.22,22.0298,0.12%
001583	,安信新常态股票,2020-11-23,1.4520,1.7840,0.97,3.20,7.72,7.88,37.89,39.10,76.62,44.04,26.92,94.7377,27.1936,0.15%
900090	,中信卓越成长两年持有混合B,2020-11-23,1.9664,3.6730,1.65,3.20,10.75,13.57,,,,,,32.7124,16.9063,1.50%
000850	,汇丰晋信双核策略混合C,2020-11-23,1.6471,2.4901,0.37,3.18,8.91,10.81,49.22,54.31,67.68,51.05,44.18,214.3843,35.1984,0.00%
006323	,合煦智远嘉选混合A,2020-11-23,1.5993,1.6493,1.83,3.18,7.15,12.04,40.86,51.89,68.60,,41.49,67.1510,35.1174,0.15%
006324	,合煦智远嘉选混合C,2020-11-23,1.5768,1.6268,1.83,3.18,7.11,11.91,40.51,51.13,66.63,,40.86,64.8675,34.4039,0.00%
700001	,平安行业先锋混合,2020-11-23,2.1420,2.4220,0.42,3.18,11.74,8.95,48.96,68.40,125.47,88.72,61.90,174.2449,57.1080,0.15%
900100	,中信卓越成长两年持有混合C,2020-11-23,1.9598,3.6664,1.64,3.18,10.69,13.37,,,,,,32.2670,16.6835,0.00%
000242	,景顺长城策略精选灵活配置混合,2020-11-23,2.1150,2.6650,1.83,3.17,11.61,6.82,48.01,76.10,129.64,83.43,62.44,233.9514,52.9505,0.15%
007674	,工银产业升级股票A,2020-11-23,1.2820,1.2820,1.58,3.17,8.18,4.30,28.24,,,,28.28,28.20,21.24,0.15%
002595	,博时工业4.0主题股票,2020-11-23,2.1530,2.1530,1.27,3.16,7.38,1.37,38.37,58.89,120.59,84.02,43.53,115.30,51.4137,0.15%
006818	,安信盈利驱动股票A,2020-11-23,1.7493,1.7493,0.96,3.16,8.29,10.21,47.70,59.29,,,44.24,74.93,46.1886,0.15%
007431	,浙商之江凤凰联接,2020-11-23,1.3815,1.3815,1.69,3.16,5.89,3.21,33.36,43.50,,,35.55,38.15,32.1286,0.08%
008891	,安信价值成长混合A,2020-11-23,1.4871,1.4871,0.81,3.16,9.95,11.57,48.72,,,,,48.71,31.21,0.15%
006819	,安信盈利驱动股票C,2020-11-23,1.7372,1.7372,0.96,3.15,8.25,10.10,47.40,58.65,,,43.72,73.72,45.6118,0.00%
008892	,安信价值成长混合C,2020-11-23,1.4831,1.4831,0.80,3.15,9.92,11.45,48.43,,,,,48.31,30.96,0.00%
007675	,工银产业升级股票C,2020-11-23,1.2726,1.2726,1.57,3.15,8.10,4.07,27.72,,,,27.35,27.26,20.56,0.00%
009741	,博时研究臻选持有期混合C,2020-11-23,1.0817,1.0817,1.69,3.15,8.34,8.28,,,,,,8.17,,0.00%
009576	,东方红智远三年持有混合,2020-11-23,1.2918,1.2918,0.69,3.15,14.01,17.13,,,,,,29.18,10.68,1.50%
009740	,博时研究臻选持有期混合A,2020-11-23,1.0838,1.0838,1.69,3.15,8.38,8.41,,,,,,8.38,,0.12%
003175	,华泰柏瑞多策略混合,2020-11-23,1.3546,1.3546,1.54,3.14,3.74,-0.94,19.09,14.16,34.11,7.49,2.34,35.46,8.8070,0.15%
008477	,安信价值驱动三年持有混合,2020-11-23,1.4222,1.4722,0.99,3.14,8.52,10.13,46.90,,,,,48.1528,34.0688,0.15%
870017	,广发资管消费精选灵活配置混合,2020-11-23,1.4079,2.6323,1.38,3.14,11.30,14.73,46.98,42.11,,,38.53,40.79,20.9,1.00%
165512	,信诚新机遇混合(LOF),2020-11-23,2.0130,3.3370,1.36,3.13,7.02,8.89,34.62,42.68,77.53,52.42,33.99,294.7748,28.9408,0.15%
005571	,中银证券新能源混合A,2020-11-23,1.7812,1.7812,1.94,3.13,13.68,12.66,46.66,72.80,83.59,,51.62,78.12,35.9717,0.15%
005775	,中加转型动力混合A,2020-11-23,2.1670,2.1670,1.10,3.13,8.50,14.49,48.24,70.15,114.07,,60.39,116.70,45.8869,0.15%
000991	,工银战略转型股票,2020-11-23,3.0390,3.0390,1.71,3.12,10.07,19.60,74.45,124.61,201.19,148.08,104.65,203.90,81.9134,0.15%
006022	,富国大盘价值量化混合,2020-11-23,1.7079,1.7079,1.34,3.12,5.61,2.72,30.20,32.44,73.44,,24.44,70.79,21.1102,0.15%
005572	,中银证券新能源混合C,2020-11-23,1.7674,1.7674,1.94,3.12,13.64,12.57,46.40,72.19,82.34,,51.15,76.74,35.5117,0.00%
000835	,华润元大富时中国A50指数A,2020-11-23,2.8205,2.8205,1.51,3.11,5.44,11.75,42.16,42.31,86.79,58.01,35.08,182.05,26.6234,0.12%
519706	,交银深证300价值ETF联接,2020-11-23,2.3180,2.3180,1.18,3.11,9.91,9.70,33.37,32,74.42,31.11,20.60,131.80,14.7802,0.15%
005776	,中加转型动力混合C,2020-11-23,2.1225,2.1225,1.10,3.11,8.47,14.30,47.72,68.88,110.19,,59.33,112.25,44.7414,0.00%
007850	,方正富邦天睿混合A,2020-11-23,1.6469,1.6869,1.81,3.11,12.09,17.45,62.56,69.94,,,60.86,71.0115,44.2212,0.15%
007851	,方正富邦天睿混合C,2020-11-23,1.6084,1.6484,1.81,3.11,12.08,17.41,62.51,65.90,,,60.73,67.1574,41.0091,0.00%
008128	,湘财长源股票型A,2020-11-23,1.5023,1.5023,1.38,3.11,13.33,10.41,45.09,,,,50.25,50.23,33.56,0.15%
165508	,信诚深度价值混合(LOF),2020-11-23,2.4960,2.4960,1.22,3.10,6.44,11.98,44.36,45.20,88.66,29.80,35.80,149.60,31.3564,0.15%
008129	,湘财长源股票型C,2020-11-23,1.4906,1.4906,1.38,3.10,13.28,10.22,44.56,,,,49.10,49.06,32.67,0.00%
240016	,华宝上证180价值联接,2020-11-23,2.2050,2.2350,1.33,3.09,4.30,6.99,26.58,19.97,37.90,20.29,14.07,126.6880,10.1575,0.15%
008592	,天弘沪深300指数增强A,2020-11-23,1.3160,1.3160,1.49,3.09,6.08,4.10,36.83,,,,29.49,31.60,23.96,0.15%
001054	,工银新金融股票,2020-11-23,2.3740,2.3740,2.06,3.08,16.20,18.34,59.76,92.07,169.16,120.43,81.22,137.40,60.800,0.15%
002289	,华商改革创新股票,2020-11-23,1.8231,1.8231,1.79,3.08,4.05,0.57,29.01,44.15,110.20,,36.78,82.31,36.7832,0.15%
008593	,天弘沪深300指数增强C,2020-11-23,1.3125,1.3125,1.48,3.08,6.05,4.02,36.62,,,,29.16,31.25,23.71,0.00%
160627	,鹏华策略优选灵活配置混合,2020-11-23,2.7860,2.3780,1.60,3.07,10.60,14.37,43.98,65.34,140.38,93.76,54.61,208.2774,51.4851,0.15%
161721	,招商沪深300地产等权重分级,2020-11-23,0.9375,1.5137,0.57,3.06,1.33,-5,18.94,13.02,39.63,18.73,0.18,50.1017,16.7936,0.10%
501022	,银华鑫盛灵活配置混合(LOF),2020-11-23,1.9850,1.9850,1.69,3.06,10.46,8.65,49.02,91.23,153.51,116.23,75.51,98.50,81.2127,0.15%
004249	,安信中国制造2025混合,2020-11-23,1.7860,1.7860,1.25,3.06,10.66,7.72,37.49,48.22,89.40,47.73,36.44,78.60,33.5255,0.15%
630002	,华商盛世成长混合,2020-11-23,3.6266,5.2816,0.86,3.05,11.97,10.06,30.67,42.65,64.93,50.36,32.22,478.6471,24.0359,0.15%
164811	,工银中证京津冀协同发展指数A,2020-11-23,1.1302,1.6705,1.02,3.05,4.59,0.83,21.34,19.74,19.56,4.88,12.75,71.1247,13.2817,0.10%
200010	,长城双动力混合,2020-11-23,1.4403,2.1453,2.24,3.05,-0.36,-3.24,18.27,7.27,43,-0.96,1.93,126.7480,6.8798,0.15%
004475	,华泰柏瑞富利混合,2020-11-23,1.0920,1.0920,1.20,3.05,9.89,7.88,28.46,24.01,45.10,9.05,11.02,9.20,10.9393,0.15%
009714	,华安聚优精选混合,2020-11-23,1.1267,1.1267,1.01,3.05,7.31,10.71,,,,,,12.67,,0.15%
161818	,银华消费主题混合,2020-11-23,1.7806,1.7806,1.89,3.04,12.18,15.38,60.30,80.50,215.56,94.13,73.89,171.6312,66.9201,0.15%
001518	,万家瑞兴,2020-11-23,1.8339,2.4739,0.14,3.04,2.01,-4.84,19.47,18.58,38.24,33.90,6.73,174.9205,20.2824,0.06%
001810	,中欧潜力价值灵活配置混合A,2020-11-23,1.6940,1.8760,0.89,3.04,5.35,3.48,38.06,41.28,58.73,36.38,27.85,96.2472,28.7770,0.15%
004698	,博时军工主题股票,2020-11-23,1.6630,1.6630,0.42,3.04,7.43,-0.24,55.57,79.01,107.10,62.72,67.47,66.30,54.8077,0.15%
550003	,中信保诚盛世蓝筹混合,2020-11-23,2.4905,4.1302,1.34,3.04,6.93,8.45,30.63,37.65,73.11,37.62,29.19,448.3542,24.0508,0.15%
000619	,东方红产业升级混合,2020-11-23,5.2650,5.2650,0.11,3.03,11.48,13.81,45.52,50.90,98.60,65.72,37.79,426.50,34.3188,1.50%
004098	,前海开源港股通股息率50强,2020-11-23,0.9534,0.9534,0.37,3.03,6.44,3.69,16.95,1.72,3.56,-11.41,-3.01,-4.66,-3.7442,0.15%
164825	,工银中证京津冀协同发展指数C,2020-11-23,1.1283,1.1283,1.01,3.03,4.56,0.76,21.19,19.71,19.70,,12.49,12.9995,13.2426,0.00%
000778	,鹏华先进制造股票,2020-11-23,3.2060,3.2060,1.55,3.02,11.71,16.29,49.67,78.01,158.13,96.33,65.09,220.60,59.3482,0.15%
008488	,华商恒益稳健混合,2020-11-23,1.2215,1.2215,1.27,3.01,9.07,11.50,22.83,,,,,22.15,10.19,0.15%
008372	,富国阿尔法两年持有期混合,2020-11-23,1.4109,1.4109,1.06,3.01,6.63,7.45,40.16,,,,40.79,41.09,31.55,1.50%
240008	,华宝收益增长混合,2020-11-23,8.0109,8.0109,0.74,3,13.05,19.27,54.98,67,89.37,38.32,50.10,701.09,35.8113,0.15%
700004	,平安灵活配置混合,2020-11-23,1.9155,2.3887,0.46,2.99,10.56,5.83,38.34,53.28,88.68,86.88,49.10,138.8629,44.9710,0.15%
002181	,华安大安全混合,2020-11-23,1.9310,1.9310,1.52,2.99,5.58,7.10,41.36,63.09,141.98,91.19,51.57,93.10,52.1555,0.15%
005804	,广发京津冀ETF联接C,2020-11-23,0.9325,0.9325,1,2.99,4.65,1.16,22.83,21.91,23.27,,15.25,-6.75,15.2337,0.00%
005803	,广发京津冀ETF联接A,2020-11-23,0.9374,0.9374,0.99,2.99,4.66,1.21,22.95,22.15,23.75,,15.44,-6.26,15.4580,0.12%
006308	,汇添富全球消费混合人民币A,2020-11-20,2.6106,2.6106,1.36,2.99,7.35,7.03,43.40,86.19,161.30,,80.35,161.06,81.3437,0.16%
630001	,华商领先企业混合,2020-11-23,0.9438,2.4248,1.60,2.98,3.20,-1.25,15.44,21.22,49.53,4.64,15.62,146.8972,18.8035,0.15%
162202	,泰达宏利周期混合,2020-11-23,2.2192,4.2642,1.36,2.98,14.04,13.55,52.24,68.04,107.99,55.11,45.81,1098.4716,38.9272,0.15%
540007	,汇丰晋信中小盘股票,2020-11-23,2.0778,2.0978,1.03,2.98,8.51,4.52,35.36,62.01,126.59,68.93,50.15,111.5820,50.1040,0.15%
008768	,创金上证超大盘量化A,2020-11-23,1.1635,1.1635,1.62,2.98,3.57,5.93,27.80,,,,16.20,16.35,8.93,0.15%
008769	,创金上证超大盘量化C,2020-11-23,1.1583,1.1583,1.63,2.98,3.53,5.80,27.48,,,,15.69,15.83,8.56,0.00%
160613	,鹏华盛世创新混合(LOF),2020-11-23,1.7660,3.2390,0.91,2.97,8.14,5.75,41.17,46.82,106.67,74.05,35.29,400.6924,34.9531,0.15%
006309	,汇添富全球消费混合人民币C,2020-11-20,2.5511,2.5511,1.36,2.97,7.26,6.75,42.68,84.29,155.78,,78.71,155.11,79.5047,0.00%
501060	,中金优选300指数(LOF)A,2020-11-23,1.6651,1.6651,1.22,2.96,5.52,7.55,37.27,38.19,73.43,,29.28,66.51,24.7235,0.10%
501061	,中金优选300指数(LOF)C,2020-11-23,1.6529,1.6529,1.22,2.96,5.50,7.48,37.09,37.85,72.25,,28.98,65.29,24.4080,0.00%
005669	,前海开源公用事业股票,2020-11-23,1.3483,1.3483,2.81,2.96,12.93,27.37,37.64,30.20,42.60,,27.40,34.83,1.1353,0.15%
110025	,易方达资源行业混合,2020-11-23,1.0830,1.0830,2.27,2.95,17.21,11.53,43.44,42.31,31.91,-2.61,26.37,8.30,10.5568,0.15%
590008	,中邮战略新兴产业混合,2020-11-23,5.6240,5.6240,0.68,2.95,11.30,4.42,29.44,51.55,92.21,63.11,37.24,462.40,35.2715,0.15%
020021	,国泰上证180金融ETF联接,2020-11-20,1.2568,1.7868,-0.46,2.94,0.39,1.21,15.23,6.74,23.44,7.28,1.58,93.4024,0.3408,0.12%
070023	,嘉实深证基本面120联接A,2020-11-23,2.5021,2.5021,1.35,2.94,10.56,10.76,37.47,37.12,77.33,37.35,25.46,150.21,19.3941,0.12%
005998	,嘉实深证基本面120联接C,2020-11-23,1.5530,1.5530,1.35,2.94,10.53,10.64,37.20,36.58,77.97,,25.01,54.2205,18.9087,0.00%
070019	,嘉实价值优势混合,2020-11-23,2.3530,2.9540,0.51,2.93,11.89,16.43,51.81,62.16,113.30,94.56,55.31,266.0787,45.4480,0.15%
162307	,海富通中证100指数(LOF)A,2020-11-23,1.5490,1.8930,1.37,2.92,6.24,10.49,40.95,40.22,85.64,54.80,32.63,105.8798,24.8535,0.12%
001224	,中邮新思路灵活配置混合,2020-11-23,2.8870,2.8870,1.23,2.92,7.56,10.87,41.87,77.55,169.31,178.67,58.80,188.70,62.0136,0.15%
161834	,银华鑫锐灵活配置混合(LOF),2020-11-23,1.5490,1.5490,1.57,2.92,9.78,9.39,54.28,91.95,100.39,64.61,79.28,54.90,76.8944,0.15%
001967	,华宝转型升级混合,2020-11-23,1.3080,1.3080,1.40,2.91,5.06,10.57,34.15,36.53,57.21,16.58,31.99,30.80,21.9038,0.15%
001651	,工银新蓝筹股票,2020-11-23,2.55,2.55,1.31,2.91,10.39,14.81,57.89,69.21,120.21,85.59,60.48,155,50.5057,0.15%
000042	,中证财通可持续发展100指数A,2020-11-23,1.8223,2.3111,1.40,2.91,8.68,10.81,43.73,40.57,70.48,43.42,32.96,151.5221,20.2802,0.12%
001643	,汇丰晋信智造先锋股票A,2020-11-23,2.4981,2.4981,3.23,2.91,14.85,23.42,71.51,132.71,216.58,141.22,88.94,149.7351,80.5579,0.15%
001644	,汇丰晋信智造先锋股票C,2020-11-23,2.4370,2.4370,3.23,2.90,14.80,23.27,71.08,131.57,213.64,137.83,88.10,143.6269,79.7411,0.00%
000892	,九泰天宝灵活配置混合A,2020-11-23,1.3850,1.5220,0.87,2.90,2.97,-6.98,0.07,11.42,20.54,11.88,8.20,53.9515,12.3065,0.15%
002028	,九泰天宝灵活配置混合C,2020-11-23,1.3840,1.52,0.80,2.90,2.98,-6.99,0,12.34,20.45,12.62,9.15,47.64,13.0435,0.00%
001732	,广发百发大数据价值混合E,2020-11-23,1.3130,1.3130,1.31,2.90,4.46,6.06,43.50,49.37,67.47,23.63,39.83,31.30,34.2282,0.06%
006926	,长城量化精选股票,2020-11-23,1.3462,1.3462,1.29,2.90,1.37,-0.68,17.42,30.45,,,21.43,34.62,29.8982,0.15%
007787	,富国中证国企一带一路ETF联接C,2020-11-23,1.2013,1.2013,1.48,2.90,9.84,8.74,29.19,,,,20.13,20.13,9.15,0.00%
009591	,博时研究精选持有期混合A,2020-11-23,1.0734,1.0734,1.67,2.90,8.07,7.64,,,,,,7.34,,0.15%
000747	,广发逆向策略混合,2020-11-23,2.9870,2.9870,0.54,2.89,7.33,8.07,37.14,61.11,117.39,87.63,50.48,198.70,47.5027,0.15%
160722	,嘉实惠泽混合(LOF),2020-11-23,1.8064,1.8308,0.76,2.89,12.62,16.62,50.94,57.82,96.56,76.04,46.24,84.9327,33.3505,0.15%
162209	,泰达宏利市值优选混合,2020-11-23,1.4758,1.4758,1.32,2.89,9.88,11.57,45.57,58.60,143.45,66.61,48.49,47.58,38.5465,0.15%
001553	,天弘中证证券保险C,2020-11-23,1.0961,1.0961,1.74,2.89,-0.41,-2.13,34.38,30.44,61.69,22.48,16.54,9.61,14.8881,0.00%
001552	,天弘中证证券保险A,2020-11-23,1.1099,1.1099,1.74,2.89,-0.39,-2.07,34.52,30.70,62.31,23.25,16.76,10.99,15.1129,0.10%
007012	,湘财长顺混合发起式A,2020-11-23,1.5066,1.7744,1.28,2.89,12.30,9.40,43,82.79,,,64.78,87.9958,60.4069,0.15%
007786	,富国中证国企一带一路ETF联接A,2020-11-23,1.2056,1.2056,1.48,2.89,9.87,8.85,29.44,,,,20.56,20.56,9.45,0.12%
009592	,博时研究精选持有期混合C,2020-11-23,1.0698,1.0698,1.66,2.89,8,7.42,,,,,,6.98,,0.00%
001731	,广发百发大数据价值混合A,2020-11-23,1.2860,1.2860,1.26,2.88,4.38,5.93,43.37,49.36,65.94,22.36,39.63,28.60,33.0317,0.12%
005161	,华商上游产业股票,2020-11-23,1.4839,1.4839,1.80,2.88,8.53,0.90,32.05,61.72,93.39,,45.27,48.39,48.4031,0.15%
270008	,广发核心精选混合,2020-11-23,4.7540,4.9640,0.34,2.88,8.29,8.94,42.55,62.31,106.88,43.80,51.64,443.3866,45.0116,0.15%
007013	,湘财长顺混合发起式C,2020-11-23,1.4977,1.7574,1.28,2.88,12.25,9.26,42.50,81.49,,,63.77,85.8458,59.2152,0.00%
